Edition	GLOBAL ID	Albania	Algeria	Angola	Argentina	Armenia	Australia	Austria	Azerbaijan	Bahrain	Bangladesh	Barbados	Belgium	Belize	Benin	Bhutan	Bolivia	Bosnia and Herzegovina	Botswana	Brazil	Brunei Darussalam	Bulgaria	Burkina Faso	Burundi	Cambodia	Cameroon	Canada	Cape Verde	Chad	Chile	China	Colombia	Costa Rica	Ivory Coast	Croatia	Cyprus	Czech Republic	Denmark	Dominican Republic	Ecuador	Egypt	El Salvador	Estonia	Ethiopia	Finland	France	Gabon	Gambia, The	Georgia	Germany	Ghana	Greece	Guatemala	Guinea	Guyana	Haiti	Honduras	Hong Kong SAR	Hungary	Iceland	India	Indonesia	Iran, Islamic Rep.	Ireland	Israel	Italy	Jamaica	Japan	Jordan	Kazakhstan	Kenya	Korea, Rep.	Kuwait	Kyrgyz Republic	Lao PDR	Latvia	Lebanon	Lesotho	Liberia	Libya	Lithuania	Luxembourg	Macedonia, FYR	Madagascar	Malawi	Malaysia	Mali	Malta	Mauritania	Mauritius	Mexico	Moldova	Mongolia	Montenegro	Morocco	Mozambique	Myanmar	Namibia	Nepal	Netherlands	New Zealand	Nicaragua	Nigeria	Norway	Oman	Pakistan	Panama	Paraguay	Peru	Philippines	Poland	Portugal	Puerto Rico	Qatar	Romania	Russian Federation	Rwanda	Saudi Arabia	Senegal	Serbia	Seychelles	Sierra Leone	Singapore	Slovak Republic	Slovenia	South Africa	Spain	Sri Lanka	Suriname	Swaziland	Sweden	Switzerland	Syria	Taiwan, China	Tajikistan	Tanzania	Thailand	Timor-Leste	Trinidad and Tobago	Tunisia	Turkey	Uganda	Ukraine	United Arab Emirates	United Kingdom	United States	Uruguay	Venezuela	Vietnam	Yemen	Zambia	Zimbabwe	Average GCR	Latin America and the Caribbean	Emerging and Developing Asia	Middle East, North Africa, and Pakistan	Sub-Saharan Africa	Commonwealth of Independent States	Emerging and Developing Europe	Advanced economies	Low income	Lower middle income	Upper middle income	High income: OECD	High income: nonOECD	ASEAN	Stage 1	Transition from 1 to 2	Stage 2	Transition from 2 to 3	Stage 3
2012-2013	GOVDEBTGDP	58,923	9,925	  	44,203	35,103	22,861	72,201	10,234	36,456	42,9	117,251	98,506	  	31,327	  	32,878	40,628	17,259	66,181	0	17,041	29,437	35,266	28,596	12,866	84,953	77,581	32,154	9,914	25,843	34,674	30,764	90,525	45,571	71,843	41,462	46,427	29,264	17,976	76,448	50,794	6,043	37,261	48,562	86,262	20,451	68,768	33,879	81,506	43,39	160,807	24,062	72,187	61,754	10,633	28,119	33,857	80,446	99,186	68,053	25,03	12,697	104,951	74,337	120,106	138,981	229,773	69,777	10,882	48,944	34,136	7,348	52,437	  	37,771	136,221	39,649	13,918	0	38,964	20,846	28,105	5,678	42,455	52,556	30,639	70,937	92,401	50,626	43,813	23,387	47,1	45,827	54,394	33,202	  	21,85	34,074	66,231	37,044	72,026	17,856	49,608	5,055	60,124	37,828	13,658	21,635	40,471	55,388	106,785	59	31,477	32,957	9,601	23,426	7,524	40,616	47,887	83,015	59,956	100,792	44,626	47,313	38,766	68,471	79	20,565	17,533	37,441	48,645	  	40,795	35,349	44,394	41,692	0	32,35	  	39,437	29,22	36,5	16,889	82,495	102,937	54,185	45,502	37,972	42,522	26,072	70,328	47,73264925	41,5604	30,78158824	38,77988235	38,42985294	27,48577778	44,2645	70,54211111	35,838	40,39444444	38,110775	70,63945161	40,88794737	25,14633333	39,91335897	17,81735294	39,32006061	46,81591667	69,33978378
2012-2013	CCRATING	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	NOT REPORTED DUE TO COPYRIGHT AGREEMENT	#DZIEL/0!	#DZIEL/0!	#DZIEL/0!	#DZIEL/0!	#DZIEL/0!	#DZIEL/0!	#DZIEL/0!	#DZIEL/0!	#DZIEL/0!	#DZIEL/0!	#DZIEL/0!	#DZIEL/0!	#DZIEL/0!	#DZIEL/0!	#DZIEL/0!	#DZIEL/0!	#DZIEL/0!	#DZIEL/0!	#DZIEL/0!
2012-2013	GCI.A.03	4,270366599	5,709965452	  	4,331538231	4,502174386	5,565328406	5,347452484	6,048898246	5,500967802	4,243367252	3,315460188	4,664498205	  	4,567150404	  	5,016173056	4,306907725	4,521922782	4,727269088	7	5,423282092	4,477208571	3,146601126	4,394409026	4,785917013	4,896016895	3,800857242	5,117145224	6,15276859	6,2196737	5,34019375	4,681104293	3,47610846	4,748347855	3,859110618	5,193308037	5,398944939	4,165332863	5,295906143	3,12297135	4,178263377	6,007547871	3,917502619	5,699488272	4,641608267	6,249756441	3,583081118	4,402639934	5,481728004	4,066050293	2,421164912	4,559636777	2,629212358	4,018217716	4,440599458	4,527106913	6,07228378	5,154222749	3,733725038	4,252103195	5,67536276	4,829542857	3,435918174	4,720605585	4,227753069	2,885042317	3,665192391	3,937102129	6,065680194	3,392860857	6,247029245	6,579985965	3,406749746	  	5,056451557	3,31538939	3,92737561	4,514632061	4,597873219	4,573996573	6,184392105	5,03935092	4,325814639	3,302663553	5,33507076	4,587559982	4,601486315	4,401213075	4,410361532	5,214638779	4,352263957	4,892394638	3,848573239	4,615697607	3,663071755	  	4,500945773	4,85323881	5,199664962	4,746328622	4,235443878	5,249085022	6,596355973	6,556961404	3,058665128	4,875126066	5,193236906	5,949073939	5,325876254	4,599579674	3,86806154	5,035115174	6,664589522	4,827546276	5,802672966	4,556811751	6,547115789	4,366743001	3,914529841	4,551280293	2,467474047	6,055494119	4,866801834	4,93782921	4,63037917	4,170048461	3,655143955	4,324926601	3,596591016	6,159321248	6,382458523	  	5,507995591	3,819017482	4,119795517	5,549729633	5,291340351	6,046142566	  	4,862161156	3,830574612	4,396987568	6,409498795	4,006642392	3,968581565	4,720650037	3,659192508	4,163808746	2,897771186	4,647613983	3,766381813	4,674243037	4,474121762	4,167736416	4,632077098	4,021956754	4,755231609	4,630738725	4,961714816	3,821507251	3,946044003	4,439246419	4,941488532	5,534017422	4,16047302	3,811559548	4,697533416	4,276153244	4,970255191	5,034486863
2012-2013	EOSQ168	n/appl.	5,531035213	  	6,671190946	n/appl.	n/appl.	n/appl.	5,94367637	n/appl.	5,475905145	n/appl.	n/appl.	  	3,825014169	  	4,108122636	n/appl.	5,065393888	5,924344292	n/appl.	n/appl.	3,215432099	2,657208311	4,833170313	3,448826062	n/appl.	5,229939145	2,361542587	n/appl.	5,577619715	5,089835297	6,305110443	3,560119813	n/appl.	n/appl.	n/appl.	n/appl.	5,505602766	4,97501	n/appl.	5,993736581	n/appl.	4,165699513	n/appl.	n/appl.	3,135633	3,351201742	5,703258	n/appl.	2,894891211	n/appl.	5,407782378	2,827629	4,585751982	4,055702874	5,065450105	n/appl.	n/appl.	n/appl.	4,459181935	4,363203513	6,120890289	n/appl.	n/appl.	n/appl.	n/appl.	n/appl.	n/appl.	n/appl.	3,425800248	5,802193533	n/appl.	6,0541249	  	n/appl.	n/appl.	n/appl.	3,883446	n/appl.	n/appl.	n/appl.	n/appl.	3,576038528	2,54303364	5,161103587	2,068558165	n/appl.	4,415955768	n/appl.	6,343822564	n/appl.	n/appl.	n/appl.	n/appl.	2,850957883	  	3,824547336	5,171281	n/appl.	n/appl.	5,277670426	3,373997158	n/appl.	n/appl.	4,120583621	6,232070065	5,585887739	5,54028215	5,08156814	n/appl.	n/appl.	n/appl.	n/appl.	n/appl.	n/appl.	4,221157	6,329623954	4,056817866	n/appl.	n/appl.	2,010999	n/appl.	n/appl.	n/appl.	5,136113441	n/appl.	6,207962	5,701360146	4,148612941	n/appl.	n/appl.	  	n/appl.	4,386377053	2,496707803	5,859314169	2,08994698	n/appl.	  	6,502295855	2,787992097	n/appl.	n/appl.	n/appl.	n/appl.	n/appl.	5,251289564	4,8478025	4,681057743	2,680777681	4,3208351	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data
2012-2013	MALARIAPC	(NE)	0,034523325	  	0,706889765	0	(NE)	(NE)	1,031364114	(NE)	619,8753324	(NE)	(NE)	  	27461,06587	  	177,1360773	(NE)	232,8695442	201,8498539	(NE)	(NE)	31822,23205	8931,505682	2588,766713	26841,9947	(NE)	68,79671536	37881,39605	(NE)	1,967775597	386,7863272	13,74417257	38557,1885	(NE)	(NE)	(NE)	(NE)	41,77657272	51,37538192	0	0,379482708	(NE)	2995,510985	(NE)	(NE)	19021,08542	28225,95607	0,187077622	(NE)	26354,54607	(NE)	210,0165438	39709,55671	3786,614574	2580,02415	368,0698445	(NE)	(NE)	(NE)	1862,159273	1374,82128	7,155172362	(NE)	(NE)	(NE)	(NE)	(NE)	(NE)	(NE)	5852,561951	7,904539001	(NE)	0,088702979	  	(NE)	(NE)	(NE)	29414,20449	(NE)	(NE)	(NE)	(NE)	3999,820117	31168,81049	70,79362541	18093,2182	(NE)	15494,90323	(NE)	2,820118709	(NE)	(NE)	(NE)	(NE)	32977,91943	  	3764,171006	60,4679625	(NE)	(NE)	20,02504277	36059,50238	(NE)	0	1236,86667	35,56493961	2,270748225	311,0588426	67,94590019	(NE)	(NE)	(NE)	(NE)	(NE)	(NE)	5408,497009	0,252882519	29332,21771	(NE)	(NE)	32096,39236	(NE)	(NE)	(NE)	31,76846738	(NE)	14,93414192	566,8601799	88,84584605	(NE)	(NE)	  	(NE)	3,849620912	26132,83967	260,7341162	27941,98859	(NE)	  	0,136659606	28037,44289	(NE)	(NE)	(NE)	(NE)	(NE)	301,7707663	57,59893483	3233,879799	22100,48047	11645,67846	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data
2012-2013	EOSQ169	6,692708153	5,216448371	  	6,256404919	5,259184783	6,316665886	6,637895339	4,693859492	5,890816648	5,300788868	5,843816899	6,531157554	  	4,336139808	  	3,19413951	6,61146045	3,656472662	5,779767552	4,792862463	5,431471044	4,523066612	2,951034304	4,575570968	4,559789093	6,346475563	5,002806904	3,012123208	5,886735802	5,136749875	4,853412879	6,188563156	4,420506398	6,659083534	5,979995114	5,786012831	6,794379842	5,282774952	4,85552	4,847501225	4,786015485	5,923835171	3,683615863	6,820605439	6,270261757	3,839413	4,546989354	4,894492	6,555047922	4,132304579	6,406391188	5,642568432	3,359093	4,887336084	4,154809355	5,172619451	5,558020738	6,193223907	6,675128853	4,589831746	3,939154701	5,607390538	6,496049495	5,983964861	6,392438819	5,751401834	5,559239882	6,230252286	4,434109871	3,721605422	5,3560386	5,623046841	4,8368001	  	5,449373883	5,98843246	3,041562649	4,435986	4,948161	5,582926202	6,559218638	5,403759745	4,584794487	3,377951032	5,030335139	4,434388052	5,740065055	4,665269531	5,674627117	5,959614234	4,935326373	4,893347142	6,016690549	5,271447548	3,181982897	  	3,132324507	4,454256923	6,650185907	6,574076895	5,435729074	4,316326668	6,844396822	5,445648478	4,243222933	5,900992458	5,39234846	5,003113246	4,336067347	5,897571662	5,92320829	6,507634464	5,466533086	5,14005127	5,399578699	4,398043	6,269455015	4,461823791	6,023919925	4,330466	4,116767	5,650564727	6,197380751	6,381482315	3,549531868	6,420923196	6,091989	5,238686048	2,268860936	6,722881604	6,463334413	  	5,739412446	4,121221842	3,47797709	5,313772273	2,815507336	5,1659568	  	6,162957504	4,024012586	5,447519926	5,545514967	6,456623969	5,56355051	6,592753163	5,125563486	4,2696612	5,293758133	3,271780481	3,611335033	5,163001382	5,134025731	3,85528794	5,091347004	3,806926512	4,891343676	5,984651996	6,228719965	3,849314696	4,183794417	4,916360094	6,303005154	5,745455094	3,584158232	3,946715874	4,253186629	4,756837808	5,722166679	6,200460398
2012-2013	TBPC	14	90	  	27	73	6,3	5	110	23	225	1,7	8,7	  	94	  	135	50	503	43	68	40	55	129	437	177	4,7	147	276	19	78	34	13	139	21	4,4	6,8	6	67	65	18	28	25	261	6,7	9,3	553	273	107	4,8	86	4,6	62	334	111	230	51	80	15	5	185	189	17	8,1	4,9	4,9	6,6	21	5,4	151	298	97	41	159	  	39	17	633	293	40	69	8,8	21	266	219	82	68	12	337	22	16	182	224	19	91	544	  	603	163	7,3	7,6	42	133	6	13	231	48	46	106	275	23	29	2,2	38	116	106	106	18	288	18	31	682	35	8	11	981	16	66	145	1287	6,8	7,6	  	75	206	177	137	498	19	  	28	209	101	3,1	13	4,1	21	33	199	49	462	633	133,1671642	54,772	166,2352941	60,67647059	322,4117647	132,7777778	36,16666667	16,71111111	257,4166667	189,1944444	108,625	12,77419355	32,33684211	154,1111111	238,4102564	137,6470588	157,1212121	40,7	16,74594595
2012-2013	EOSQ170	6,610253219	5,342421617	  	5,528960541	5,670130209	5,873469743	6,446212728	5,428654994	5,824535386	5,5761052	4,157548895	6,015618082	  	4,172456962	  	2,983114193	6,7194839	2,954507593	5,190312295	5,161008593	5,456268815	4,454122096	2,742703941	4,71386669	4,286489786	5,807169532	4,999211131	2,878364768	5,550556031	5,260921085	4,5600987	5,504804739	4,25007633	6,589445285	5,789705939	5,412526493	6,627013273	4,994705069	4,375557	5,066885976	4,895307018	5,673380053	3,71403315	6,735813143	5,651593133	3,65745	4,753675961	5,171621	6,177137221	4,039494996	6,146751712	5,468695196	3,348542	4,640022428	4,425406182	4,623231875	5,452169163	6,295228561	6,533792469	4,5920932	3,968922861	5,458875977	6,29853768	6,371157598	5,886526265	4,555549614	5,517586357	6,21278919	5,216370813	3,295626878	5,1209082	5,790580014	5,4787158	  	5,607427416	5,595384363	2,785577348	5,177847	5,239437	6,084899586	6,281863469	5,426082575	5,085310255	2,61748496	4,908397557	4,0318765	5,547412618	4,729052685	5,069265279	5,369195529	5,696873918	5,559019476	5,881961138	5,100233667	2,925926221	  	2,64113428	4,618499385	6,312305176	6,354399742	5,169496532	4,330267929	6,604009521	5,245366232	4,540423538	4,365260897	5,133933697	5,010721608	5,081125587	5,939582641	5,782621137	5,076395357	4,857783329	5,508203394	5,517442588	4,028115	6,085788123	4,825077291	6,00555895	3,620291	4,256938	5,509849939	6,08101314	6,249519549	2,973069494	6,093032071	6,258866	4,535725546	2,096110288	6,519098794	6,019163375	  	5,919748594	4,508713489	3,225219415	4,578284738	3,782512027	3,995151481	  	6,313660779	3,14620713	5,736456946	5,694933949	5,933979438	4,951692189	6,084134043	4,887261275	4,43094855	5,801365524	2,826353042	3,103437033	5,019189234	4,640190015	4,028857115	5,093285681	3,597419502	5,380553306	6,06921907	5,955016675	3,783353259	4,278269612	4,681302728	6,031226773	5,47745147	3,649172731	3,920151558	4,349961778	4,68968337	5,408697081	5,881786695
2012-2013	HIVPREV	<0.1	0,1	  	0,5	0,1	0,1	0,3	0,1	<0.1	0,1	1,4	0,2	  	1,2	  	0,2	<0.1	24,8	0,6	0,014	0,1	1,2	3,3	0,5	5,3	0,2	0,8	3,4	0,4	0,1	0,5	0,3	3,4	0,1	<0.1	0,1	0,2	0,9	0,4	0,1	0,8	1,2	2,1	0,1	0,4	5,2	2	0,1	0,1	1,8	0,1	0,8	1,3	1,2	1,9	0,8	0,000147146	0,1	0,3	0,3	0,2	0,2	0,2	0,2	0,3	1,7	0,1	0,022031304	0,1	6,3	0,1	<0.2	0,3	  	0,7	0,1	23,6	1,5	<0.2	0,1	0,3	1,33041E-05	0,2	11	0,5	1	0,1	0,7	1	0,3	0,4	0,1	0,002	0,1	11,5	  	13,1	0,4	0,2	0,1	0,2	3,6	0,1	0,1	0,1	0,9	0,3	0,4	0,1	0,1	0,6	0,34	0,1	0,1	1	2,9	0,015667886	0,9	0,1	3	1,6	0,1	0,1	0,1	17,8	0,4	0,1	1	25,9	0,1	0,4	  	0,19	0,2	5,6	1,3	<0.2	1,5	  	0,1	6,5	1,1	0,012111144	0,2	0,6	0,5	0,7	0,4	0,2	13,5	14,3	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data	not relevant due to nature of data
2012-2013	INFANTMORTPC	16,4	30,5	  	12,3	17,5	4,1	3,5	39,4	8,7	38	17,3	3,5	  	73,2	  	41,7	7,5	36,1	17,3	5,8	10,7	92,6	87,8	42,9	84,4	5,2	29,2	98,9	7,7	15,8	18,1	8,7	85,9	4,7	3,2	3,1	3,3	22,3	17,6	18,6	13,9	4,3	67,8	2,4	3,4	54,4	56,9	20	3,4	50	3,2	24,8	81,2	25,3	70,4	20,3	1,3	5,4	1,6	48,2	27,2	21,8	3,2	3,6	3,1	20,2	2,4	18,4	29,1	55,1	4,2	9,6	32,8	  	8,1	18,8	64,6	73,6	13,4	5,4	2,1	10,4	43,1	58,1	5,4	99,2	5,2	75,3	13	14,1	16,3	26,2	7,2	30,4	92,2	  	29,3	41,4	3,6	4,8	22,6	88,4	2,8	7,8	69,7	17,2	20,8	14,9	23,2	5,2	3	8,8	6,7	11,3	9,1	59,1	15	49,8	6,1	11,7	113,7	2,1	6,7	2,3	40,7	3,9	14,2	26,9	55,1	2,3	4,1	  	4,194647791	52,2	60,2	11,2	56,2	24	  	13,7	63	11,4	6,1	4,6	6,5	9,2	15,7	18,6	57,3	68,9	50,9	27,27607946	20,132	22,01764706	24,00588235	61,41470588	25,31111111	8,666666667	3,808184661	65,47916667	36,35555556	17,075	3,777419355	8,321052632	14,92222222	61,23076923	21,72941176	19,47575758	11,7875	4,316071562
